id_str,created_at,place,source,text,coordinates,geo,is_quote_status,retweet_count,quote_count,reply_count,user_created_at,user_description,user_followers_count,user_following,user_friends_count,user_id_str,user_location,user_name,user_statuses_count
1249352994480627713,Sun Apr 12 15:05:40 +0000 2020,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Sparkiebaby Oooh ok so some credibility should be there then. So now me wah know bout port/terminal if dem differe… https://t.co/sJJu9obua2,,,False,0,0,2,Fri Jun 05 14:59:44 +0000 2009,Business Man • Event Manager • Entertainment Consultant • Father • Conversationalist • Independent Thinker • Outspoken • Follow Carefully⚠️,3166,,836,44909894,"KINGSTON,JAMAICA",PREKI,108502
1248249605176700934,Thu Apr 09 14:01:11 +0000 2020,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","When Jamaica starts emerging from the COVID-19 pandemic, it should look for opportunities to raise the level of exp… https://t.co/X5Nt1fkLEV",,,False,4,1,0,Mon May 18 20:04:59 +0000 2009,"Jamaica's most trusted news source for 186 years. Where life unfolds. Follow for news, sports, business, lifestyle, entertainment and commentary.",305590,,602,40954616,Jamaica,Jamaica Gleaner,162209
1247926205631942657,Wed Apr 08 16:36:07 +0000 2020,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CEO of Kingston Wharves Mark Williams says the region is in a crisis and we are already out front. We need to look… https://t.co/1kGWrZn50C,,,False,2,0,1,Mon May 18 20:04:59 +0000 2009,"Jamaica's most trusted news source for 186 years. Where life unfolds. Follow for news, sports, business, lifestyle, entertainment and commentary.",305590,,602,40954616,Jamaica,Jamaica Gleaner,162209
1246145875316965377,Fri Apr 03 18:41:43 +0000 2020,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@moesha_sx Kingston Wharves,,,False,0,0,0,Mon Jun 18 16:05:51 +0000 2012,"In God i trust #followback.... No Regret... Just have fun and done, one life to live. #Teammic",70,,167,611793172,,♫ ♐ Lucky® ♫ 🇯🇲,3977
1244789926664822784,Tue Mar 31 00:53:40 +0000 2020,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Itz_LeSupreme Kingston Wharves a 24/7 Business,,,False,0,1,1,Sat Oct 29 02:45:48 +0000 2011,All thoughts shared on this platform are spur of the moment and should not be used to quantify my beliefs beyond that present moment. Welcome to Moments by B,753,,474,400468142,Jamaica,Youtube: MomentsbyBoothe,74146
1241464188028977154,Sat Mar 21 20:38:22 +0000 2020,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Major ganja bust at Kingston Wharves https://t.co/dfXxSTaMHm,,,False,3,1,0,Mon May 18 20:04:59 +0000 2009,"Jamaica's most trusted news source for 186 years. Where life unfolds. Follow for news, sports, business, lifestyle, entertainment and commentary.",305590,,602,40954616,Jamaica,Jamaica Gleaner,162209
1241462502006931457,Sat Mar 21 20:31:40 +0000 2020,,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",Major ganja bust at Kingston Wharves - https://t.co/aI2PSWXTk9 #thehistoryofganjainjamaica,,,False,0,0,0,Tue Apr 14 18:22:32 +0000 2009,artist,754,,28,31186747,Jamaica,djafifa,19400
1240668764804448258,Thu Mar 19 15:57:38 +0000 2020,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kingston Wharves is also following the implementation of 20 persons at a time in the facilities. Yuh know how much… https://t.co/RS3NlAgEEX,,,False,0,1,1,Thu Aug 09 15:27:40 +0000 2012,🇯🇲|| Scorpio || Future Licensed Customs Broker,5071,,264,747419503,Jamaica,Jovi,28249
1240416665051058184,Wed Mar 18 23:15:53 +0000 2020,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I highly think Kingston wharves need to close for a while,,,False,0,0,0,Mon Apr 19 20:58:01 +0000 2010,PATIENCE 📈📉,164,,339,134919514,Jamaica,JÆ🌴,10244
1240265344641613824,Wed Mar 18 13:14:35 +0000 2020,,"<a href=""http://www.pvsline.com"" rel=""nofollow"">PVSLineWebsite</a>","…  movements of motor vehicle cargo, a sign that the …  capacity to handle increased cargo volumes, but allowed for… https://t.co/6svhMBi2J1",,,False,0,0,0,Tue May 31 08:57:27 +0000 2016,Delivering flexible shipping services through partnerships with leading carriers and liners.,193,,12,737568663004274689,"London, England",PVS Shipping Line,26834
1240156614520430593,Wed Mar 18 06:02:32 +0000 2020,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Motor moves, bulk cargo drive Kingston Wharves to record earnings https://t.co/yOP9Y19pQC",,,False,0,0,0,Tue May 22 19:48:48 +0000 2012,CBC is committed to providing its members with opportunities and resources to create stronger alliances that will result in increased profits.,122,,21,587699183,New York,CBC,25437
1239937071986458625,Tue Mar 17 15:30:09 +0000 2020,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","""Business as usual for Kingston Wharves"" https://t.co/seBKxSDuim",,,False,0,0,0,Fri Oct 18 04:20:10 +0000 2019,Makers of the 72-hour natural disaster readiness @PhoenixKits,5,,6,1185047832622841856,,Plan Forward,127
1239295356753625088,Sun Mar 15 21:00:12 +0000 2020,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Business as usual for Kingston Wharves
https://t.co/TVNwfjxOUF",,,False,1,1,0,Tue Apr 22 04:40:35 +0000 2008,Jamaica's Number 1 Daily Newspaper: Every Day Matters,260473,,312,14470793,"Kingston, Jamaica",Jamaica Observer,203120
1238945580547747840,Sat Mar 14 21:50:19 +0000 2020,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Shipping #Logistics #JM - Kingston Wharves declares $2.6 billion profit for 2019 - @JamaicaObserver 
https://t.co/rfZndhmiFf",,,False,3,0,0,Thu May 07 14:23:04 +0000 2009,"Official account of Paul Hay, #PHC Projects (@PH_AECo) founder. I tweet on #Politics, #Economy, #Society & #Technology in Jamaica & the Cayman Islands. #JM  #KY",3660,,3552,38439288,"Kingston, Jamaica",Paul A. Hay,227687
1235947267275841536,Fri Mar 06 15:16:05 +0000 2020,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@raydixae @JamaicaObserver You do realize that Kingston Wharves is a totally different company from Jamaica Customs… https://t.co/ZUcEZFrQYy,,,False,1,0,1,Wed May 13 19:46:56 +0000 2009,"🇯🇲 Certified Information Systems Auditor (CISA), World Athletics Track & Field Announcer, Sports Analyst, Football Commentator, Drummer, #ManUtd + much more!",857,,2402,39818257,Jamaica,Donald Smith,22320
1235943240249102337,Fri Mar 06 15:00:05 +0000 2020,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Reason 98475648283829291 why reading is fundamental. 

Kingston Wharves and not Jamaica Customs. https://t.co/zrm2jy99it",,,True,15,1,1,Tue Mar 23 02:52:32 +0000 2010,A man who has lived knows what it means to die || Nothing good ever happens past 2AM. Except blowjobs. I hear those are awesome.,3832,,1971,125530508,,Dreaming Black Boy,233598
1235735166607396864,Fri Mar 06 01:13:17 +0000 2020,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kingston Wharves is not Customs lol,,,False,0,0,1,Tue Dec 16 20:52:02 +0000 2014,"Broke boii. 
Probably tweeting from a JUTC bus. 
My tweets are mostly complaints.",135,,132,2932711675,Studio,Kris,18454
1235603552309035020,Thu Mar 05 16:30:17 +0000 2020,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Kingston Wharves declares $2.6 billion profit for 2019
https://t.co/YI1rpv0kSR",,,False,40,43,12,Tue Apr 22 04:40:35 +0000 2008,Jamaica's Number 1 Daily Newspaper: Every Day Matters,260473,,312,14470793,"Kingston, Jamaica",Jamaica Observer,203120
1235251226327031808,Wed Mar 04 17:10:16 +0000 2020,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Kingston Wharves Recorded Increased 2019 PBT Of JA$2.96B Representing 32% Growth, On Improved Performance In Motor… https://t.co/pPvk5LcYab",,,False,0,0,0,Tue Jun 16 23:48:40 +0000 2009,"https://t.co/HAMJ8YwPer @ Twitter for The Latest In Caribbean & International SME Business News, Empowering Leaders and Entrepreneurs. Follow, Stay Current",534,,101,47779740,Silicon Mountain Mandeville Ja,Businessuiteonline.com,5939
1235156765794131968,Wed Mar 04 10:54:55 +0000 2020,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kingston Wharves declares $2.6 billion profit for 2019
https://t.co/cMHMSrlPd4",,,False,0,0,1,Fri Jun 08 16:38:07 +0000 2012,,106,,563,602895520,,Horatio Gordon,6756
1233606129378320384,Sat Feb 29 04:13:15 +0000 2020,"{'attributes': {}, 'bounding_box': {'coordinates': [[[-78.368878, 17.705786], [-78.368878, 18.525029], [-76.183028, 18.525029], [-76.183028, 17.705786]]], 'type': 'Polygon'}, 'country': 'Jamaica', 'country_code': 'JM', 'full_name': 'Jamaica', 'id': 'd66ca907ceb62690', 'name': 'Jamaica', 'place_type': 'country', 'url': 'https://api.twitter.com/1.1/geo/id/d66ca907ceb62690.json'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kingston Wharves Limited $KW.JA Consolidated Audited Financial Statements for the year ended 31 December 2019… https://t.co/6Lih87uG4q,,,False,0,0,0,Sun Apr 19 18:40:59 +0000 2009,,2079,,129,33275038,"ÜT: 18.003908,-76.784123",Graham Jervis 🇯🇲,176540
1230904165641150469,Fri Feb 21 17:16:36 +0000 2020,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Just so unuh kno, supreme ventures mek more money than kingston wharves a year time lol",,,False,0,0,0,Thu Aug 05 06:05:49 +0000 2010,,1789,,831,174944047,"Spain, Jamaica",Akeem|SubZerO☃️,394124
1230535255322435584,Thu Feb 20 16:50:41 +0000 2020,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ever looked on an income statement and saw a 2nd eps item stating "" After exclusion of stock units held by ESOP"" me… https://t.co/PJWwbCulPf",,,False,2,0,1,Mon Nov 30 06:53:26 +0000 2015,stock price speculator & armchair economist,295,,235,4326231741,Jamaica,Chris from UWI 🎓,6046
1222611612110028802,Wed Jan 29 20:04:58 +0000 2020,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sailed this old reliable from Port Esquivel to Kingston wharves and back yesterday. https://t.co/1v5wP3yxzk,,,False,0,0,1,Fri Sep 24 02:36:32 +0000 2010,"That sailor, soca, mma fighter, fitness, car guy 🤷‍♂️ #That876Sailor",298,,355,194423033,Jamaica,Timmy.K,9666
1221818661184425986,Mon Jan 27 15:34:03 +0000 2020,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Benefits of the #KingstonLogisticsPark
• Proximity to major ports, Kingston Freeport Terminal and Kingston Wharves… https://t.co/UoyvMnQDtc",,,False,3,0,1,Tue Sep 05 09:36:13 +0000 2017,Chief Maritime Agency of Jamaica |Regulation |Cargo Operations |Cruise Shipping |Port Development |Marine Services |Logistics |BPO Facilities |,991,,171,905001611453485056,Jamaica,Port Authority of Jamaica,1672
1220416068482732035,Thu Jan 23 18:40:39 +0000 2020,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dream seh mi a the Operations Manager at Kingston Wharves Limited  nuh Please? 😓 Mi a try eno mumma............ https://t.co/vxvJRAui4f,,,True,0,0,0,Sat Jun 29 15:37:56 +0000 2019,"I live for Christ💗
call the things you desire into being so your life will come into alignment with your greatest expectations👸
🚧Future Operations Manager🚧",198,,436,1144993408441880576,,SIGH🦋🇯🇲,809
1220147180469661703,Thu Jan 23 00:52:11 +0000 2020,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Look like Kingston wharves just a clear Christmas breeze 🥶,,,False,1,0,0,Fri Jul 05 18:39:46 +0000 2013,people will love you an support you when its beneficial... physical therapist 🏋🏾‍♂️,242,,689,1571091228,From Jamaica,@DOC,3117
1219765763982155777,Tue Jan 21 23:36:34 +0000 2020,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Strong gains for Kingston Wharves, VMIL on Tuesday https://t.co/iJNlLNJDpz https://t.co/r8HcyVgUtN",,,False,0,0,0,Mon Apr 14 11:52:10 +0000 2014,Get the real story on Jamaica and the Caribbean from the Region's #1 digital news source. Download the app TODAY! https://loopne.ws/yRXbUZHfh8,41083,,444,2443768622,Jamaica,Loop Jamaica,52186
1219630847705395201,Tue Jan 21 14:40:28 +0000 2020,,"<a href=""http://www.boxwoodtech.com"" rel=""nofollow"">CareerCenter</a>","Now Hiring: Director, Engineering Services  | Kingston Wharves Limited: Kingston , Jamaica | https://t.co/nZ05FkhHQb #jobs",,,False,0,0,0,Tue Jul 13 20:48:10 +0000 2010,"The voice of seaports in the Western Hemisphere. Follow for member events, education & outreach. Visit @PortsUnited for maritime policy updates & industry news.",5526,,478,166304936,"Alexandria, VA",AAPA,2775
1212913094583865353,Fri Jan 03 01:46:31 +0000 2020,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Derrimont Trading, Kingston Wharves and Barita. https://t.co/UpIkQjuV9G",,,True,0,0,0,Sun May 27 15:24:00 +0000 2018,"876🇯🇲/#blackispowerful/@chelseafc/#KTBFFH/#weeb/#CMU2020🎓🛳🛫⚓/been on this shit since 2012, previous account got suspended/#JANATIONALIST IG:@diosgravel",648,,637,1000759531947921408,Jamaica & Japan,グラベル さま 主 🇯🇲🇯🇵,26244
1207329812819390465,Wed Dec 18 16:00:33 +0000 2019,,"<a href=""http://www.boxwoodtech.com"" rel=""nofollow"">CareerCenter</a>","Now Hiring: Director, Engineering Services  | Kingston Wharves Limited: Kingston , Jamaica | https://t.co/IkdHj0IFdw #jobs",,,False,0,0,0,Tue Jul 13 20:48:10 +0000 2010,"The voice of seaports in the Western Hemisphere. Follow for member events, education & outreach. Visit @PortsUnited for maritime policy updates & industry news.",5526,,478,166304936,"Alexandria, VA",AAPA,2775
1204550366978887680,Tue Dec 10 23:56:01 +0000 2019,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Kingston Wharves acquires, renames SSL warehouse
https://t.co/eNDhdkInrN https://t.co/EvSUyUzyri",,,False,1,0,0,Mon Apr 14 11:52:10 +0000 2014,Get the real story on Jamaica and the Caribbean from the Region's #1 digital news source. Download the app TODAY! https://loopne.ws/yRXbUZHfh8,41083,,444,2443768622,Jamaica,Loop Jamaica,52186
1204422570600280066,Tue Dec 10 15:28:12 +0000 2019,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Kingston Wharves Limited (KWL) has announced Grantley Stephenson as deputy chairman of the company, as he retires f… https://t.co/7WIIN6qkU8",,,False,0,0,0,Fri Jun 23 14:27:23 +0000 2017,Your source for information on all things wealth from the PROVEN Experts. #WeArePROVEN.,1573,,95,878258184296779776,Jamaica,PROVEN,1052
1204167631860838402,Mon Dec 09 22:35:10 +0000 2019,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#FinanceTwitterJa https://t.co/Q7to4f0GZU
$KW.ja",,,False,0,1,2,Fri Dec 21 20:09:37 +0000 2012,Contact me at jcdrconsult@gmail.com. Tweets don't equate to recommendations on any stock listed in Jamaica or other jurisdiction.,3146,,775,1027078627,"Kingston, Jamaica",DAVID ROSE,27467
1204162230910115840,Mon Dec 09 22:13:42 +0000 2019,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Kingston Wharves Limited $KW.JA - Acquisition of Remaining Shares in SSL REIT https://t.co/sYkdyJ4Moo via @jastockex,,,False,0,0,0,Sun Apr 19 18:40:59 +0000 2009,,2079,,129,33275038,"ÜT: 18.003908,-76.784123",Graham Jervis 🇯🇲,176540
1203658741721313285,Sun Dec 08 12:53:01 +0000 2019,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mark Williams to take over as Kingston Wharves CEO  - Grantley Stephenson named as deputy chair  https://t.co/2EudTDPAHw,,,False,0,0,0,Fri Jun 08 16:38:07 +0000 2012,,106,,563,602895520,,Horatio Gordon,6756
1203402674902831104,Sat Dec 07 19:55:30 +0000 2019,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#Infrastructure #JM - Mark Williams to take over as Kingston Wharves CEO - Grantley Stephenson named as deputy chai… https://t.co/NH7PuOtynT,,,False,2,0,0,Thu May 07 14:23:04 +0000 2009,"Official account of Paul Hay, #PHC Projects (@PH_AECo) founder. I tweet on #Politics, #Economy, #Society & #Technology in Jamaica & the Cayman Islands. #JM  #KY",3660,,3552,38439288,"Kingston, Jamaica",Paul A. Hay,227687
1203009997380214784,Fri Dec 06 17:55:08 +0000 2019,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Grantley Stephenson Appointed Deputy Chairman At Kingston Wharves Limited, Making Way For Incumbent Chief Operating… https://t.co/BPxi3XsWCa",,,False,0,0,0,Tue Jun 16 23:48:40 +0000 2009,"https://t.co/HAMJ8YwPer @ Twitter for The Latest In Caribbean & International SME Business News, Empowering Leaders and Entrepreneurs. Follow, Stay Current",534,,101,47779740,Silicon Mountain Mandeville Ja,Businessuiteonline.com,5939
1203008137512595459,Fri Dec 06 17:47:45 +0000 2019,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A fter eight years in supporting roles at the multipurpose port run by Kingston Wharves Limited, Chief Operating Of… https://t.co/k8lg8uErxA",,,False,0,0,0,Fri Jun 08 16:38:07 +0000 2012,,106,,563,602895520,,Horatio Gordon,6756
1202991207737151488,Fri Dec 06 16:40:29 +0000 2019,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","After eight years in supporting roles at the multipurpose port run by Kingston Wharves Limited, Chief Operating Off… https://t.co/rY7rqyqIRf",,,False,1,0,0,Fri Jun 23 14:27:23 +0000 2017,Your source for information on all things wealth from the PROVEN Experts. #WeArePROVEN.,1573,,95,878258184296779776,Jamaica,PROVEN,1052
1202970369793183746,Fri Dec 06 15:17:40 +0000 2019,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Executive changes at Kingston Wharves. https://t.co/D7hDRuljzV,,,False,0,0,1,Sat Dec 30 21:21:45 +0000 2017,"Trade and Investment, Arts & Culture,  Technology, Government & Politics News",92,,48,947216160411586566,"New York, USA",Chris Benjamin,1004
1202953919099482112,Fri Dec 06 14:12:18 +0000 2019,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Mark Williams to take over as Kingston Wharves CEO - Grantley Stephenson named as deputy chair https://t.co/sxMUVU7dkU,,,False,0,0,0,Fri Jun 10 12:26:02 +0000 2011,"Martime Solutions Jamaica Ltd. is a fully integrated Shipping and Forwarding Company located in the port environs of Kingston, Jamaica.",73,,53,314537789,"Kingston, Jamaica",Marisol Jamaica Ltd.,247
